Grupos ECOICOP;Tipo de dato;Periodo;Total
09 Ocio y cultura;Variación en lo que va de año;2008M11;-1,1
09 Ocio y cultura;Variación en lo que va de año;2008M10;-0,2
09 Ocio y cultura;Variación en lo que va de año;2008M09;0,4
09 Ocio y cultura;Variación en lo que va de año;2008M08;2,1
09 Ocio y cultura;Variación en lo que va de año;2008M07;0,7
09 Ocio y cultura;Variación en lo que va de año;2008M06;-0,5
09 Ocio y cultura;Variación en lo que va de año;2008M05;-0,9
09 Ocio y cultura;Variación en lo que va de año;2008M04;-1,0
09 Ocio y cultura;Variación en lo que va de año;2008M03;0,0
09 Ocio y cultura;Variación en lo que va de año;2008M02;-1,1
09 Ocio y cultura;Variación en lo que va de año;2008M01;-1,4
09 Ocio y cultura;Variación en lo que va de año;2007M12;-0,8
09 Ocio y cultura;Variación en lo que va de año;2007M11;-2,2
09 Ocio y cultura;Variación en lo que va de año;2007M10;-1,4
09 Ocio y cultura;Variación en lo que va de año;2007M09;-0,6
09 Ocio y cultura;Variación en lo que va de año;2007M08;1,1
09 Ocio y cultura;Variación en lo que va de año;2007M07;-0,2
09 Ocio y cultura;Variación en lo que va de año;2007M06;-1,1
09 Ocio y cultura;Variación en lo que va de año;2007M05;-1,1
09 Ocio y cultura;Variación en lo que va de año;2007M04;-0,4
09 Ocio y cultura;Variación en lo que va de año;2007M03;-0,9
09 Ocio y cultura;Variación en lo que va de año;2007M02;-1,4
09 Ocio y cultura;Variación en lo que va de año;2007M01;-1,8
09 Ocio y cultura;Variación en lo que va de año;2006M12;-0,6
09 Ocio y cultura;Variación en lo que va de año;2006M11;-2,0
09 Ocio y cultura;Variación en lo que va de año;2006M10;-1,2
09 Ocio y cultura;Variación en lo que va de año;2006M09;-0,1
09 Ocio y cultura;Variación en lo que va de año;2006M08;1,5
09 Ocio y cultura;Variación en lo que va de año;2006M07;0,2
09 Ocio y cultura;Variación en lo que va de año;2006M06;-1,0
09 Ocio y cultura;Variación en lo que va de año;2006M05;-1,5
09 Ocio y cultura;Variación en lo que va de año;2006M04;-0,6
09 Ocio y cultura;Variación en lo que va de año;2006M03;-1,6
09 Ocio y cultura;Variación en lo que va de año;2006M02;-1,4
09 Ocio y cultura;Variación en lo que va de año;2006M01;-1,6
09 Ocio y cultura;Variación en lo que va de año;2005M12;0,6
09 Ocio y cultura;Variación en lo que va de año;2005M11;-0,7
09 Ocio y cultura;Variación en lo que va de año;2005M10;-0,2
09 Ocio y cultura;Variación en lo que va de año;2005M09;0,3
09 Ocio y cultura;Variación en lo que va de año;2005M08;1,6
09 Ocio y cultura;Variación en lo que va de año;2005M07;0,3
09 Ocio y cultura;Variación en lo que va de año;2005M06;-0,9
09 Ocio y cultura;Variación en lo que va de año;2005M05;-1,4
09 Ocio y cultura;Variación en lo que va de año;2005M04;-1,0
09 Ocio y cultura;Variación en lo que va de año;2005M03;-0,1
09 Ocio y cultura;Variación en lo que va de año;2005M02;-0,9
09 Ocio y cultura;Variación en lo que va de año;2005M01;-1,2
09 Ocio y cultura;Variación en lo que va de año;2004M12;-0,1
09 Ocio y cultura;Variación en lo que va de año;2004M11;-1,0
09 Ocio y cultura;Variación en lo que va de año;2004M10;-0,2
09 Ocio y cultura;Variación en lo que va de año;2004M09;0,7
09 Ocio y cultura;Variación en lo que va de año;2004M08;2,0
09 Ocio y cultura;Variación en lo que va de año;2004M07;0,4
09 Ocio y cultura;Variación en lo que va de año;2004M06;-0,3
09 Ocio y cultura;Variación en lo que va de año;2004M05;-1,1
09 Ocio y cultura;Variación en lo que va de año;2004M04;0,2
09 Ocio y cultura;Variación en lo que va de año;2004M03;-0,8
09 Ocio y cultura;Variación en lo que va de año;2004M02;-1,1
09 Ocio y cultura;Variación en lo que va de año;2004M01;-1,4
09 Ocio y cultura;Variación en lo que va de año;2003M12;0,1
09 Ocio y cultura;Variación en lo que va de año;2003M11;-0,9
09 Ocio y cultura;Variación en lo que va de año;2003M10;0,2
09 Ocio y cultura;Variación en lo que va de año;2003M09;0,3
09 Ocio y cultura;Variación en lo que va de año;2003M08;1,9
09 Ocio y cultura;Variación en lo que va de año;2003M07;0,3
09 Ocio y cultura;Variación en lo que va de año;2003M06;-0,6
09 Ocio y cultura;Variación en lo que va de año;2003M05;-1,0
09 Ocio y cultura;Variación en lo que va de año;2003M04;0,7
09 Ocio y cultura;Variación en lo que va de año;2003M03;-0,8
09 Ocio y cultura;Variación en lo que va de año;2003M02;-1,0
09 Ocio y cultura;Variación en lo que va de año;2003M01;-1,3
09 Ocio y cultura;Variación en lo que va de año;2002M12;1,8
09 Ocio y cultura;Variación en lo que va de año;2002M11;0,5
09 Ocio y cultura;Variación en lo que va de año;2002M10;0,9
09 Ocio y cultura;Variación en lo que va de año;2002M09;1,7
09 Ocio y cultura;Variación en lo que va de año;2002M08;3,3
09 Ocio y cultura;Variación en lo que va de año;2002M07;2,1
09 Ocio y cultura;Variación en lo que va de año;2002M06;1,4
09 Ocio y cultura;Variación en lo que va de año;2002M05;0,8
09 Ocio y cultura;Variación en lo que va de año;2002M04;0,5
09 Ocio y cultura;Variación en lo que va de año;2002M03;1,0
09 Ocio y cultura;Variación en lo que va de año;2002M02;-0,6
09 Ocio y cultura;Variación en lo que va de año;2002M01;-0,6
10 Enseñanza;Índice;2021M01;""
10 Enseñanza;Índice;2020M12;103,094
10 Enseñanza;Índice;2020M11;103,103
10 Enseñanza;Índice;2020M10;103,029
10 Enseñanza;Índice;2020M09;103,821
10 Enseñanza;Índice;2020M08;103,334
10 Enseñanza;Índice;2020M07;103,325
10 Enseñanza;Índice;2020M06;103,337
10 Enseñanza;Índice;2020M05;103,343
10 Enseñanza;Índice;2020M04;103,354
10 Enseñanza;Índice;2020M03;103,344
10 Enseñanza;Índice;2020M02;103,344
10 Enseñanza;Índice;2020M01;103,353
10 Enseñanza;Índice;2019M12;103,335
10 Enseñanza;Índice;2019M11;103,319
10 Enseñanza;Índice;2019M10;103,273
10 Enseñanza;Índice;2019M09;102,625
10 Enseñanza;Índice;2019M08;102,494
10 Enseñanza;Índice;2019M07;102,492
10 Enseñanza;Índice;2019M06;102,488
10 Enseñanza;Índice;2019M05;102,475
10 Enseñanza;Índice;2019M04;102,467
10 Enseñanza;Índice;2019M03;102,464
10 Enseñanza;Índice;2019M02;102,471
10 Enseñanza;Índice;2019M01;102,479
10 Enseñanza;Índice;2018M12;102,446
10 Enseñanza;Índice;2018M11;102,428
10 Enseñanza;Índice;2018M10;102,086
10 Enseñanza;Índice;2018M09;101,863
10 Enseñanza;Índice;2018M08;101,506
10 Enseñanza;Índice;2018M07;101,496
10 Enseñanza;Índice;2018M06;101,458
10 Enseñanza;Índice;2018M05;101,458
10 Enseñanza;Índice;2018M04;101,454
10 Enseñanza;Índice;2018M03;101,450
10 Enseñanza;Índice;2018M02;101,444
10 Enseñanza;Índice;2018M01;101,438
10 Enseñanza;Índice;2017M12;101,435
10 Enseñanza;Índice;2017M11;101,421
10 Enseñanza;Índice;2017M10;101,397
10 Enseñanza;Índice;2017M09;100,888
10 Enseñanza;Índice;2017M08;100,750
10 Enseñanza;Índice;2017M07;100,739
10 Enseñanza;Índice;2017M06;100,742
10 Enseñanza;Índice;2017M05;100,736
10 Enseñanza;Índice;2017M04;100,732
10 Enseñanza;Índice;2017M03;100,734
10 Enseñanza;Índice;2017M02;100,714
10 Enseñanza;Índice;2017M01;100,719
10 Enseñanza;Índice;2016M12;100,681
10 Enseñanza;Índice;2016M11;100,666
10 Enseñanza;Índice;2016M10;100,573
10 Enseñanza;Índice;2016M09;100,052
10 Enseñanza;Índice;2016M08;99,767
10 Enseñanza;Índice;2016M07;99,765
10 Enseñanza;Índice;2016M06;99,761
10 Enseñanza;Índice;2016M05;99,755
10 Enseñanza;Índice;2016M04;99,745
10 Enseñanza;Índice;2016M03;99,737
10 Enseñanza;Índice;2016M02;99,742
10 Enseñanza;Índice;2016M01;99,756
10 Enseñanza;Índice;2015M12;99,738
10 Enseñanza;Índice;2015M11;99,747
10 Enseñanza;Índice;2015M10;99,709
10 Enseñanza;Índice;2015M09;99,513
10 Enseñanza;Índice;2015M08;99,244
10 Enseñanza;Índice;2015M07;99,243
10 Enseñanza;Índice;2015M06;99,249
10 Enseñanza;Índice;2015M05;99,255
10 Enseñanza;Índice;2015M04;99,258
10 Enseñanza;Índice;2015M03;99,250
10 Enseñanza;Índice;2015M02;99,237
10 Enseñanza;Índice;2015M01;99,238
10 Enseñanza;Índice;2014M12;99,208
10 Enseñanza;Índice;2014M11;99,224
10 Enseñanza;Índice;2014M10;99,152
10 Enseñanza;Índice;2014M09;98,384
10 Enseñanza;Índice;2014M08;98,029
10 Enseñanza;Índice;2014M07;98,026
10 Enseñanza;Índice;2014M06;98,026
10 Enseñanza;Índice;2014M05;98,023
10 Enseñanza;Índice;2014M04;98,027
10 Enseñanza;Índice;2014M03;98,011
10 Enseñanza;Índice;2014M02;98,007
10 Enseñanza;Índice;2014M01;97,995
10 Enseñanza;Índice;2013M12;97,984
10 Enseñanza;Índice;2013M11;97,959
10 Enseñanza;Índice;2013M10;97,944
10 Enseñanza;Índice;2013M09;96,461
10 Enseñanza;Índice;2013M08;96,149
10 Enseñanza;Índice;2013M07;96,144
10 Enseñanza;Índice;2013M06;96,155
10 Enseñanza;Índice;2013M05;96,161
10 Enseñanza;Índice;2013M04;96,158
10 Enseñanza;Índice;2013M03;96,146
10 Enseñanza;Índice;2013M02;96,185
10 Enseñanza;Índice;2013M01;96,189
10 Enseñanza;Índice;2012M12;96,166
10 Enseñanza;Índice;2012M11;96,038
10 Enseñanza;Índice;2012M10;95,997
10 Enseñanza;Índice;2012M09;87,884
10 Enseñanza;Índice;2012M08;87,116
10 Enseñanza;Índice;2012M07;87,116
10 Enseñanza;Índice;2012M06;87,114
10 Enseñanza;Índice;2012M05;87,109
10 Enseñanza;Índice;2012M04;87,108
10 Enseñanza;Índice;2012M03;87,111
10 Enseñanza;Índice;2012M02;87,103
10 Enseñanza;Índice;2012M01;87,083
10 Enseñanza;Índice;2011M12;87,008
10 Enseñanza;Índice;2011M11;87,012
10 Enseñanza;Índice;2011M10;86,941
10 Enseñanza;Índice;2011M09;85,232
10 Enseñanza;Índice;2011M08;84,708
10 Enseñanza;Índice;2011M07;84,703
10 Enseñanza;Índice;2011M06;84,687
10 Enseñanza;Índice;2011M05;84,677
10 Enseñanza;Índice;2011M04;84,674
10 Enseñanza;Índice;2011M03;84,668
10 Enseñanza;Índice;2011M02;84,743
10 Enseñanza;Índice;2011M01;84,720
10 Enseñanza;Índice;2010M12;84,639
10 Enseñanza;Índice;2010M11;84,624
10 Enseñanza;Índice;2010M10;84,520
10 Enseñanza;Índice;2010M09;83,332
10 Enseñanza;Índice;2010M08;82,845
10 Enseñanza;Índice;2010M07;82,838
10 Enseñanza;Índice;2010M06;82,824
10 Enseñanza;Índice;2010M05;82,826
10 Enseñanza;Índice;2010M04;82,824
10 Enseñanza;Índice;2010M03;82,809
10 Enseñanza;Índice;2010M02;82,813
10 Enseñanza;Índice;2010M01;82,802
10 Enseñanza;Índice;2009M12;82,762
10 Enseñanza;Índice;2009M11;82,730
10 Enseñanza;Índice;2009M10;82,615
10 Enseñanza;Índice;2009M09;81,312
10 Enseñanza;Índice;2009M08;80,784
10 Enseñanza;Índice;2009M07;80,770
10 Enseñanza;Índice;2009M06;80,746
10 Enseñanza;Índice;2009M05;80,745
10 Enseñanza;Índice;2009M04;80,748
10 Enseñanza;Índice;2009M03;80,743
10 Enseñanza;Índice;2009M02;80,698
10 Enseñanza;Índice;2009M01;80,675
10 Enseñanza;Índice;2008M12;80,603
10 Enseñanza;Índice;2008M11;80,547
10 Enseñanza;Índice;2008M10;80,873
10 Enseñanza;Índice;2008M09;78,768
10 Enseñanza;Índice;2008M08;77,810
10 Enseñanza;Índice;2008M07;77,795
10 Enseñanza;Índice;2008M06;77,732
10 Enseñanza;Índice;2008M05;77,723
10 Enseñanza;Índice;2008M04;77,711
10 Enseñanza;Índice;2008M03;77,663
10 Enseñanza;Índice;2008M02;77,654
10 Enseñanza;Índice;2008M01;77,632
10 Enseñanza;Índice;2007M12;77,521
10 Enseñanza;Índice;2007M11;77,465
10 Enseñanza;Índice;2007M10;77,289
10 Enseñanza;Índice;2007M09;75,464
10 Enseñanza;Índice;2007M08;74,906
10 Enseñanza;Índice;2007M07;74,900
10 Enseñanza;Índice;2007M06;74,851
10 Enseñanza;Índice;2007M05;74,834
10 Enseñanza;Índice;2007M04;74,830
10 Enseñanza;Índice;2007M03;74,814
10 Enseñanza;Índice;2007M02;74,794
10 Enseñanza;Índice;2007M01;74,744
10 Enseñanza;Índice;2006M12;74,488
10 Enseñanza;Índice;2006M11;74,401
10 Enseñanza;Índice;2006M10;73,964
10 Enseñanza;Índice;2006M09;72,206
10 Enseñanza;Índice;2006M08;71,657
10 Enseñanza;Índice;2006M07;71,639
10 Enseñanza;Índice;2006M06;71,590
10 Enseñanza;Índice;2006M05;71,584
10 Enseñanza;Índice;2006M04;71,579
10 Enseñanza;Índice;2006M03;71,531
10 Enseñanza;Índice;2006M02;71,503
10 Enseñanza;Índice;2006M01;71,452
10 Enseñanza;Índice;2005M12;71,344
10 Enseñanza;Índice;2005M11;71,308
10 Enseñanza;Índice;2005M10;71,130
10 Enseñanza;Índice;2005M09;69,450
10 Enseñanza;Índice;2005M08;68,943
10 Enseñanza;Índice;2005M07;68,934
10 Enseñanza;Índice;2005M06;68,907
10 Enseñanza;Índice;2005M05;68,895
10 Enseñanza;Índice;2005M04;68,888
10 Enseñanza;Índice;2005M03;68,864
10 Enseñanza;Índice;2005M02;68,843
10 Enseñanza;Índice;2005M01;68,825
10 Enseñanza;Índice;2004M12;68,540
10 Enseñanza;Índice;2004M11;68,470
10 Enseñanza;Índice;2004M10;68,048
10 Enseñanza;Índice;2004M09;66,707
10 Enseñanza;Índice;2004M08;66,149
10 Enseñanza;Índice;2004M07;66,138
10 Enseñanza;Índice;2004M06;66,114
10 Enseñanza;Índice;2004M05;66,104
10 Enseñanza;Índice;2004M04;66,092
10 Enseñanza;Índice;2004M03;66,069
10 Enseñanza;Índice;2004M02;66,053
10 Enseñanza;Índice;2004M01;65,974
10 Enseñanza;Índice;2003M12;65,786
10 Enseñanza;Índice;2003M11;65,742
10 Enseñanza;Índice;2003M10;65,603
10 Enseñanza;Índice;2003M09;64,112
10 Enseñanza;Índice;2003M08;63,656
10 Enseñanza;Índice;2003M07;63,644
10 Enseñanza;Índice;2003M06;63,619
10 Enseñanza;Índice;2003M05;63,584
10 Enseñanza;Índice;2003M04;63,570
10 Enseñanza;Índice;2003M03;63,565
10 Enseñanza;Índice;2003M02;63,522
10 Enseñanza;Índice;2003M01;63,136
10 Enseñanza;Índice;2002M12;63,051
10 Enseñanza;Índice;2002M11;62,692
10 Enseñanza;Índice;2002M10;62,570
10 Enseñanza;Índice;2002M09;61,069
10 Enseñanza;Índice;2002M08;60,639
10 Enseñanza;Índice;2002M07;60,623
10 Enseñanza;Índice;2002M06;60,606
10 Enseñanza;Índice;2002M05;60,598
10 Enseñanza;Índice;2002M04;60,591
10 Enseñanza;Índice;2002M03;60,529
10 Enseñanza;Índice;2002M02;60,460
10 Enseñanza;Índice;2002M01;60,379
10 Enseñanza;Variación mensual;2021M01;""
10 Enseñanza;Variación mensual;2020M12;0,0
10 Enseñanza;Variación mensual;2020M11;0,1
10 Enseñanza;Variación mensual;2020M10;-0,8
10 Enseñanza;Variación mensual;2020M09;0,5
10 Enseñanza;Variación mensual;2020M08;0,0
10 Enseñanza;Variación mensual;2020M07;0,0
10 Enseñanza;Variación mensual;2020M06;0,0
10 Enseñanza;Variación mensual;2020M05;0,0
10 Enseñanza;Variación mensual;2020M04;0,0
10 Enseñanza;Variación mensual;2020M03;0,0
10 Enseñanza;Variación mensual;2020M02;0,0
10 Enseñanza;Variación mensual;2020M01;0,0
10 Enseñanza;Variación mensual;2019M12;0,0
10 Enseñanza;Variación mensual;2019M11;0,0
10 Enseñanza;Variación mensual;2019M10;0,6
10 Enseñanza;Variación mensual;2019M09;0,1
10 Enseñanza;Variación mensual;2019M08;0,0
10 Enseñanza;Variación mensual;2019M07;0,0
10 Enseñanza;Variación mensual;2019M06;0,0
10 Enseñanza;Variación mensual;2019M05;0,0
10 Enseñanza;Variación mensual;2019M04;0,0
10 Enseñanza;Variación mensual;2019M03;0,0
10 Enseñanza;Variación mensual;2019M02;0,0
10 Enseñanza;Variación mensual;2019M01;0,0
10 Enseñanza;Variación mensual;2018M12;0,0
10 Enseñanza;Variación mensual;2018M11;0,3
10 Enseñanza;Variación mensual;2018M10;0,2
10 Enseñanza;Variación mensual;2018M09;0,4
10 Enseñanza;Variación mensual;2018M08;0,0
10 Enseñanza;Variación mensual;2018M07;0,0
10 Enseñanza;Variación mensual;2018M06;0,0
10 Enseñanza;Variación mensual;2018M05;0,0
10 Enseñanza;Variación mensual;2018M04;0,0
10 Enseñanza;Variación mensual;2018M03;0,0
10 Enseñanza;Variación mensual;2018M02;0,0
10 Enseñanza;Variación mensual;2018M01;0,0
10 Enseñanza;Variación mensual;2017M12;0,0
10 Enseñanza;Variación mensual;2017M11;0,0
10 Enseñanza;Variación mensual;2017M10;0,5
10 Enseñanza;Variación mensual;2017M09;0,1
10 Enseñanza;Variación mensual;2017M08;0,0
10 Enseñanza;Variación mensual;2017M07;0,0
10 Enseñanza;Variación mensual;2017M06;0,0
10 Enseñanza;Variación mensual;2017M05;0,0
10 Enseñanza;Variación mensual;2017M04;0,0
10 Enseñanza;Variación mensual;2017M03;0,0
10 Enseñanza;Variación mensual;2017M02;0,0
10 Enseñanza;Variación mensual;2017M01;0,0
10 Enseñanza;Variación mensual;2016M12;0,0
10 Enseñanza;Variación mensual;2016M11;0,1
10 Enseñanza;Variación mensual;2016M10;0,5
10 Enseñanza;Variación mensual;2016M09;0,3
10 Enseñanza;Variación mensual;2016M08;0,0
10 Enseñanza;Variación mensual;2016M07;0,0
10 Enseñanza;Variación mensual;2016M06;0,0
10 Enseñanza;Variación mensual;2016M05;0,0
10 Enseñanza;Variación mensual;2016M04;0,0
10 Enseñanza;Variación mensual;2016M03;0,0
10 Enseñanza;Variación mensual;2016M02;0,0
10 Enseñanza;Variación mensual;2016M01;0,0
10 Enseñanza;Variación mensual;2015M12;0,0
10 Enseñanza;Variación mensual;2015M11;0,0
10 Enseñanza;Variación mensual;2015M10;0,2
10 Enseñanza;Variación mensual;2015M09;0,3
10 Enseñanza;Variación mensual;2015M08;0,0
10 Enseñanza;Variación mensual;2015M07;0,0
10 Enseñanza;Variación mensual;2015M06;0,0
10 Enseñanza;Variación mensual;2015M05;0,0
10 Enseñanza;Variación mensual;2015M04;0,0
10 Enseñanza;Variación mensual;2015M03;0,0
10 Enseñanza;Variación mensual;2015M02;0,0
10 Enseñanza;Variación mensual;2015M01;0,0
10 Enseñanza;Variación mensual;2014M12;0,0
10 Enseñanza;Variación mensual;2014M11;0,1
10 Enseñanza;Variación mensual;2014M10;0,8
10 Enseñanza;Variación mensual;2014M09;0,4
10 Enseñanza;Variación mensual;2014M08;0,0
10 Enseñanza;Variación mensual;2014M07;0,0
10 Enseñanza;Variación mensual;2014M06;0,0
10 Enseñanza;Variación mensual;2014M05;0,0
10 Enseñanza;Variación mensual;2014M04;0,0
10 Enseñanza;Variación mensual;2014M03;0,0
10 Enseñanza;Variación mensual;2014M02;0,0
10 Enseñanza;Variación mensual;2014M01;0,0
10 Enseñanza;Variación mensual;2013M12;0,0
10 Enseñanza;Variación mensual;2013M11;0,0
10 Enseñanza;Variación mensual;2013M10;1,5
10 Enseñanza;Variación mensual;2013M09;0,3
10 Enseñanza;Variación mensual;2013M08;0,0
10 Enseñanza;Variación mensual;2013M07;0,0
10 Enseñanza;Variación mensual;2013M06;0,0
10 Enseñanza;Variación mensual;2013M05;0,0
10 Enseñanza;Variación mensual;2013M04;0,0
10 Enseñanza;Variación mensual;2013M03;0,0
10 Enseñanza;Variación mensual;2013M02;0,0
10 Enseñanza;Variación mensual;2013M01;0,0
10 Enseñanza;Variación mensual;2012M12;0,1
10 Enseñanza;Variación mensual;2012M11;0,0
10 Enseñanza;Variación mensual;2012M10;9,2
